# Origin	Destination	menuOption menuTarget objectID	Skills	Items	Quests	Varbits	VarPlayers	Duration	Display info
# Tutorial Island									
# Necropolis									
3347 2759 0	3349 2759 0	Climb-over Rubble 44003				13841>10		4	
3349 2759 0	3347 2759 0	Climb-over Rubble 44003				13841>10		4	
									
# Pyramid									
3233 2900 0	3233 2898 0	Open Pyramid entrance 6545							
3232 2900 0	3232 2898 0	Open Pyramid entrance 6547							
3233 2898 0	3233 2900 0	Open Pyramid entrance 6545							
3232 2898 0	3232 2900 0	Open Pyramid entrance 6547							
3232 2897 0	2913 4954 3	Climb-down Ladder 6497						2	
2913 4954 3	3233 2898 0	Climb-up Ladder 6504						2	
3233 2898 0	2913 4954 3	Climb-down Ladder 6497						2	
2914 4953 3	3233 2898 0	Climb-up Ladder 6504						2	
3234 2897 0	2913 4954 3	Climb-down Ladder 6497						2	
2912 4953 3	3233 2898 0	Climb-up Ladder 6504						2	
3233 2896 0	2913 4954 3	Climb-down Ladder 6497						2	
2913 4952 3	3233 2898 0	Climb-up Ladder 6504						2	
2909 4965 3	2846 4964 2	Climb-down Ladder 6498						2	
2846 4964 2	2909 4965 3	Climb-up Ladder 6503						2	
2908 4964 3	2846 4964 2	Climb-down Ladder 6498						2	
2845 4965 2	2909 4965 3	Climb-up Ladder 6503						2	
2910 4964 3	2846 4964 2	Climb-down Ladder 6498						2	
2845 4963 2	2909 4965 3	Climb-up Ladder 6503						2	
2909 4963 3	2846 4964 2	Climb-down Ladder 6498						2	
2844 4964 2	2909 4965 3	Climb-up Ladder 6503						2	
3233 2887 0	3233 9313 0	Enter Tunnel 6481							
3233 9323 0	3233 9325 0	Open Doorway 6555							
3233 9325 0	3233 9323 0	Open Doorway 6555							
3234 9323 0	3234 9325 0	Open Doorway 6553							
3234 9325 0	3234 9323 0	Open Doorway 6553							
3233 9293 0	2783 4941 1	Climb-up Ladder 6501						2	
2783 4941 1	3233 9293 0	Climb-down Ladder 6500						2	
3232 9294 0	2783 4941 1	Climb-up Ladder 6501						2	
2784 4942 1	3233 9293 0	Climb-down Ladder 6500						2	
3232 9292 0	2783 4941 1	Climb-up Ladder 6501						2	
3231 9293 0	2783 4941 1	Climb-up Ladder 6501						2	
2785 4941 1	3233 9293 0	Climb-down Ladder 6500						2	
2784 4940 1	3233 9293 0	Climb-down Ladder 6500						2	
2782 4972 1	2845 4973 2	Climb-up Ladder 6502						2	
2845 4973 2	2782 4972 1	Climb-down Ladder 6499						2	
2781 4973 1	2845 4973 2	Climb-up Ladder 6502						2	
2782 4974 1	2845 4973 2	Climb-up Ladder 6502						2	
2783 4973 1	2845 4973 2	Climb-up Ladder 6502						2	
									
# Kalphite Lair									
3226 3108 0	3483 9510 2	Climb-down Tunnel entrance 3827							
3483 9510 2	3226 3108 0	Climb-up Rope 3829							
3226 3109 0	3483 9510 2	Climb-down Tunnel entrance 3827							
3227 3110 0	3483 9510 2	Climb-down Tunnel entrance 3827							
3228 3110 0	3483 9510 2	Climb-down Tunnel entrance 3827							
3227 3107 0	3483 9510 2	Climb-down Tunnel entrance 3827							
3228 3107 0	3483 9510 2	Climb-down Tunnel entrance 3827							
3229 3109 0	3483 9510 2	Climb-down Tunnel entrance 3827							
3229 3108 0	3483 9510 2	Climb-down Tunnel entrance 3827							
3484 9510 2	3226 3108 0	Climb-up Rope 3829							
3483 9509 2	3226 3108 0	Climb-up Rope 3829							
3514 9521 2	2711 5206 0	Enter Tunnel 23596							
2711 5206 0	3514 9521 2	Enter Blocked tunnel 22656							
3514 9520 2	2711 5206 0	Enter Tunnel 23596							
2711 5207 0	3514 9520 2	Enter Blocked tunnel 22657							
3508 9498 2	3508 9493 0	Climb-down Tunnel entrance 23609							
3508 9493 0	3508 9497 2	Climb-up Rope 3832							
3508 9497 2	3508 9493 0	Climb-down Tunnel entrance 23609							
3507 9494 0	3508 9497 2	Climb-up Rope 3832							
3509 9496 2	3508 9493 0	Climb-down Tunnel entrance 23609							
3510 9496 2	3508 9493 0	Climb-down Tunnel entrance 23609							
3508 9494 0	3508 9497 2	Climb-up Rope 3832							
3509 9499 2	3508 9493 0	Climb-down Tunnel entrance 23609							
3510 9499 2	3508 9493 0	Climb-down Tunnel entrance 23609							
3511 9497 2	3508 9493 0	Climb-down Tunnel entrance 23609							
3511 9498 2	3508 9493 0	Climb-down Tunnel entrance 23609							
									
# Dorgesh-Kaan									
2705 5363 0	2705 5366 1	Climb-up Stairs 22931						1	
2706 5363 0	2705 5366 1	Climb-up Stairs 22931						1	
2705 5366 1	2705 5363 0	Climb-down Stairs 22933						1	
2706 5366 1	2705 5363 0	Climb-down Stairs 22933						1	
2720 5358 0	2720 5361 1	Climb-up Stairs 22939						1	
2721 5358 0	2720 5361 1	Climb-up Stairs 22939						1	
2720 5361 1	2720 5358 0	Climb-down Stairs 22940						1	
2721 5361 1	2720 5358 0	Climb-down Stairs 22940						1	
2747 5374 0	3317 9603 0	Open Bone door 22945						1	
2748 5374 0	3317 9603 0	Open Bone door 22945						1	
3317 9602 0	2747 5374 0	Open Door 6919						1	
3318 9602 0	2748 5374 0	Open Door 6919						1	
2736 5352 0	2733 5351 1	Climb-up Stairs 22931						1	
2736 5351 0	2733 5351 1	Climb-up Stairs 22931						1	
2733 5351 1	2736 5351 0	Climb-down Stairs 22933						1	
2733 5352 1	2736 5351 0	Climb-down Stairs 22933						1	
2727 5347 0	2731 5346 1	Climb-up Stairs 22937						1	
2727 5346 0	2731 5346 1	Climb-up Stairs 22937						1	
2731 5346 1	2727 5346 0	Climb-down Stairs 22938						1	
2731 5347 1	2727 5346 0	Climb-down Stairs 22938						1	
2694 5328 0	2694 5328 1	Climb-up Ladder 22934						2	
2694 5328 1	2694 5328 0	Climb-down Ladder 22936						2	
2705 5327 0	2701 5327 1	Climb-up Stairs 22937						1	
2705 5328 0	2701 5327 1	Climb-up Stairs 22937						1	
2701 5327 1	2705 5327 0	Climb-down Stairs 22938						1	
2701 5328 1	2705 5327 0	Climb-down Stairs 22938						1	
2738 5325 0	2738 5325 1	Climb-up Ladder 22934						2	
2738 5325 1	2738 5325 0	Climb-down Ladder 22936						2	
2705 5305 0	2701 5305 1	Climb-up Stairs 22937						1	
2705 5306 0	2701 5305 1	Climb-up Stairs 22937						1	
2701 5305 1	2705 5305 0	Climb-down Stairs 22938						1	
2701 5306 1	2705 5305 0	Climb-down Stairs 22938						1	
2730 5306 0	2734 5306 1	Climb-up Stairs 22937						1	
2730 5307 0	2734 5306 1	Climb-up Stairs 22937						1	
2734 5306 1	2730 5306 0	Climb-down Stairs 22938						1	
2734 5307 1	2730 5306 0	Climb-down Stairs 22938						1	
2729 5304 0	2729 5300 1	Climb-up Stairs 22937						1	
2730 5304 0	2729 5300 1	Climb-up Stairs 22937						1	
2729 5300 1	2729 5304 0	Climb-down Stairs 22938						1	
2730 5300 1	2729 5304 0	Climb-down Stairs 22938						1	
2713 5293 0	2709 5293 1	Climb-up Stairs 22937						1	
2713 5294 0	2709 5293 1	Climb-up Stairs 22937						1	
2709 5293 1	2713 5293 0	Climb-down Stairs 22938						1	
2709 5294 1	2713 5293 0	Climb-down Stairs 22938						1	
2721 5292 0	2725 5292 1	Climb-up Stairs 22937						1	
2721 5293 0	2725 5292 1	Climb-up Stairs 22937						1	
2725 5292 1	2721 5292 0	Climb-down Stairs 22938						1	
2725 5293 1	2721 5292 0	Climb-down Stairs 22938						1	
2713 5285 0	2713 5281 1	Climb-up Stairs 22937						1	
2714 5285 0	2713 5281 1	Climb-up Stairs 22937						1	
2713 5281 1	2713 5285 0	Climb-down Stairs 22938						1	
2714 5281 1	2713 5285 0	Climb-down Stairs 22938						1	
2713 5277 0	2713 5281 1	Climb-up Stairs 22937						1	
2714 5277 0	2713 5281 1	Climb-up Stairs 22937						1	
2713 5281 1	2713 5277 0	Climb-down Stairs 22938						1	
2714 5281 1	2713 5277 0	Climb-down Stairs 22938						1	
2708 5275 0	2708 5275 1	Climb-up Ladder 22934						2	
2708 5275 1	2708 5275 0	Climb-down Ladder 22936						2	
2722 5276 0	2722 5272 1	Climb-up Stairs 22937						1	
2723 5276 0	2722 5272 1	Climb-up Stairs 22937						1	
2722 5272 1	2722 5276 0	Climb-down Stairs 22938						1	
2723 5272 1	2722 5276 0	Climb-down Stairs 22938						1	
2733 5275 0	2733 5278 1	Climb-up Stairs 22931						1	
2734 5275 0	2733 5278 1	Climb-up Stairs 22931						1	
2733 5278 1	2733 5275 0	Climb-down Stairs 22932						1	
2734 5278 1	2733 5275 0	Climb-down Stairs 22932						1	
2738 5277 0	2738 5281 1	Climb-up Stairs 22937						1	
2739 5277 0	2738 5281 1	Climb-up Stairs 22937						1	
2738 5281 1	2738 5277 0	Climb-down Stairs 22938						1	
2739 5281 1	2738 5277 0	Climb-down Stairs 22938						1	
2722 5268 0	2722 5272 1	Climb-up Stairs 22937						1	
2723 5268 0	2722 5272 1	Climb-up Stairs 22937						1	
2722 5272 1	2722 5268 0	Climb-down Stairs 22938						1	
2723 5272 1	2722 5268 0	Climb-down Stairs 22938						1	
2722 5260 0	2722 5257 1	Climb-up Stairs 22939						1	
2723 5260 0	2722 5257 1	Climb-up Stairs 22939						1	
2722 5257 1	2722 5260 0	Climb-down Stairs 22940						1	
2723 5257 1	2722 5260 0	Climb-down Stairs 22940						1	
2703 5363 1	2703 5363 2	Climb-up Ladder 22934						2	
2703 5363 2	2703 5363 1	Climb-down Ladder 22935						2	
2740 5359 1	2740 5362 2	Climb-up Stairs 22931						1	
2741 5359 1	2740 5362 2	Climb-up Stairs 22931						1	
2740 5362 2	2740 5359 1	Climb-down Stairs 22932						1	
2741 5362 2	2740 5359 1	Climb-down Stairs 22932						1	
2745 5355 1	2745 5355 2	Climb-up Ladder 22934						1	
2745 5355 2	2745 5355 1	Climb-down Ladder 22935						1	
2698 5304 1	2695 5304 2	Climb-up Stairs 22931						1	
2695 5304 2	2698 5304 1	Climb-down Stairs 22932						1	
2739 5296 1	2742 5296 2	Climb-up Stairs 22931						1	
2742 5296 2	2739 5296 1	Climb-down Stairs 22932						1	
2696 5291 1	2696 5294 2	Climb-up Stairs 22931						1	
2697 5291 1	2696 5294 2	Climb-up Stairs 22931						1	
2696 5294 2	2696 5291 1	Climb-down Stairs 22932						1	
2697 5294 2	2696 5291 1	Climb-down Stairs 22932						1	
2743 5286 1	2743 5289 2	Climb-up Stairs 22931						1	
2743 5289 2	2743 5286 1	Climb-down Stairs 22932						1	
2739 5260 1	2739 5257 2	Climb-up Stairs 22931						1	
2740 5260 1	2739 5257 2	Climb-up Stairs 22931						1	
2739 5257 2	2739 5260 1	Climb-down Stairs 22932						1	
2740 5257 2	2739 5260 1	Climb-down Stairs 22932						1	
2722 5255 1	2722 5249 3	Climb-up Stairs 22941						1	
2723 5255 1	2722 5249 3	Climb-up Stairs 22941						1	
2722 5249 3	2722 5255 1	Climb-down Stairs 22942						1	
2723 5249 3	2722 5255 1	Climb-down Stairs 22942						1	
2715 5241 0	2719 5241 3	Climb-up Ladder 22600						2	
2719 5241 3	2715 5241 0	Climb-down Ladder top 22666						2	
2719 5242 3	2715 5241 0	Climb-down Ladder top 22666						2	
									
# Uzer									
3491 3090 0	2721 4886 0	Climb-down Staircase 6373						1	
2721 4886 0	3491 3090 0	Climb-up Staircase 6372						1	
2720 4885 0	3491 3090 0	Climb-up Staircase 6372						1	
2720 4884 0	3491 3090 0	Climb-up Staircase 6372						1	
2722 4886 0	3491 3090 0	Climb-up Staircase 6372						1	
2723 4885 0	3491 3090 0	Climb-up Staircase 6372						1	
2723 4884 0	3491 3090 0	Climb-up Staircase 6372						1	
2722 4883 0	3491 3090 0	Climb-up Staircase 6372						1	
2721 4883 0	3491 3090 0	Climb-up Staircase 6372						1	
2719 4913 0	2720 4884 2	Enter Door 6310						1	
2721 4911 0	2720 4884 2	Enter Door 6310						1	
2720 4911 0	2720 4884 2	Enter Door 6310						1	
2719 4912 0	2720 4884 2	Enter Door 6310						1	
2722 4911 0	2720 4884 2	Enter Door 6310						1	
2723 4911 0	2720 4884 2	Enter Door 6310						1	
2724 4912 0	2720 4884 2	Enter Door 6310						1	
2724 4913 0	2720 4884 2	Enter Door 6310						1	
2723 4914 0	2720 4884 2	Enter Door 6310						1	
2722 4914 0	2720 4884 2	Enter Door 6310						1	
2721 4914 0	2720 4884 2	Enter Door 6310						1	
2720 4914 0	2720 4884 2	Enter Door 6310						1	
									
# River Elid Dungeon									
3371 3129 0	3349 9536 0	Use Rope -> Root 6382							
3349 9536 0	3371 3129 0	Leave Cave exit 10417							
									
# Pollnivneach									
3364 3002 0	3364 3002 1	Climb-up Ladder 6261						2	
3364 3002 1	3364 3002 0	Climb-down Ladder 6260						2	
3368 2991 0	3368 2991 1	Climb-up Ladder 6261						2	
3368 2991 1	3368 2991 0	Climb-down Ladder 6260						2	
3349 2963 1	3349 2963 0	Climb-down Ladder 6260						2	
3356 2982 1	3356 2982 2	Climb-up Ladder 6261						2	
3356 2982 2	3356 2982 1	Climb-down Ladder 6260						2	
3370 2971 0	3371 2971 0	Open Door 6238						1	
3371 2971 0	3370 2971 0	Open Door 6238						1	
3370 2970 0	3371 2970 0	Open Door 6240						1	
3371 2970 0	3370 2970 0	Open Door 6240						1	
3373 2977 0	3374 2979 1	Climb-up Staircase 6244						1	
3374 2979 1	3373 2977 0	Climb-down Staircase 6245						1	
3374 2978 1	3373 2977 0	Climb-down Staircase 6245						1	
3353 2961 0	3354 2958 1	Climb-up Staircase 6242						1	
3354 2958 1	3353 2961 0	Climb-down Staircase 6243						1	
3354 2959 1	3353 2961 0	Climb-down Staircase 6243						1	
									
# Smoke Dungeon									
3310 2961 0	3206 9379 0	Climb-down Smokey well 6279							
3206 9379 0	3310 2961 0	Climb-up Rope 6439							
3309 2962 0	3206 9379 0	Climb-down Smokey well 6279							
3205 9380 0	3310 2961 0	Climb-up Rope 6439							
3311 2962 0	3206 9379 0	Climb-down Smokey well 6279							
3204 9379 0	3310 2961 0	Climb-up Rope 6439							
3310 2963 0	3206 9379 0	Climb-down Smokey well 6279							
3205 9378 0	3310 2961 0	Climb-up Rope 6439							
3304 9376 0	3305 9376 0	Open Gate 6452							
3305 9376 0	3304 9376 0	Open Gate 6452							
3304 9375 0	3305 9375 0	Open Gate 6451							
3305 9375 0	3304 9375 0	Open Gate 6451							
									
# Kalphite Cave									
3321 3122 0	3305 9497 0	Enter Cave 30180							
3305 9497 0	3321 3122 0	Use Crevice 26712							
									
# Mos Le'Harmless									
3696 2996 0	3696 2996 1	Climb-up Bamboo Ladder 4772							
3696 2996 1	3696 2996 0	Climb-down Bamboo Ladder 4778							
3653 2991 1	3653 2991 0	Climb-down Bamboo Ladder 4778							
3653 2991 0	3653 2991 1	Climb-up Bamboo Ladder 4772							
3664 2992 1	3664 2992 0	Climb-down Bamboo Ladder 4778							
3664 2992 0	3664 2992 1	Climb-up Bamboo Ladder 4772							
3667 2983 0	3667 2983 1	Climb-up Bamboo Ladder 4772							
3667 2983 1	3667 2983 0	Climb-down Bamboo Ladder 4778							
3669 2977 0	3669 2977 1	Climb-up Bamboo Ladder 4772							
3669 2977 1	3669 2977 0	Climb-down Bamboo Ladder 4778							
3684 2953 0	3684 2950 1	Cross Gangplank 11211						3	
3684 2950 1	3684 2953 0	Cross Gangplank 11212						3	
3685 2950 1	3687 2950 2	Climb-up Ship's ladder 11289							
3687 2950 2	3685 2950 1	Climb-down Ship's ladder 11290							
3685 2946 1	3687 2946 2	Climb-up Ship's ladder 11289							
3687 2946 2	3685 2946 1	Climb-down Ship's ladder 11290							
3677 2948 1	3677 2948 0	Climb-down Ship's ladder 11309							
3677 2948 0	3677 2948 1	Climb-up Ship's ladder 11308							
3671 2931 0	3668 2931 1	Cross Gangplank 17406						3	
3668 2931 1	3671 2931 0	Cross Gangplank 17407						3	
3749 2973 0	3748 9373 0	Enter Cave entrance 3650							
3748 9373 0	3749 2973 0	Exit Cave 5553							
3748 9374 0	3749 2973 0	Exit Cave 6702							
3814 3061 0	3814 9464 0	Climb-down Staircase 5270						1	
3815 3061 0	3814 9464 0	Climb-down Staircase 5270						1	
3813 3062 0	3814 9464 0	Climb-down Staircase 5270						1	
3816 3062 0	3814 9464 0	Climb-down Staircase 5270						1	
3814 9464 0	3814 3061 0	Climb-up Staircase 5269						1	
3815 9464 0	3814 3061 0	Climb-up Staircase 5269						1	
3813 9463 0	3814 3061 0	Climb-up Staircase 5269						1	
3816 9463 0	3814 3061 0	Climb-up Staircase 5269						1	
3816 3063 0	3814 9464 0	Climb-down Staircase 5270						1	
3813 9462 0	3814 3061 0	Climb-up Staircase 5269						1	
3814 9461 0	3814 3061 0	Climb-up Staircase 5269						1	
3815 9461 0	3814 3061 0	Climb-up Staircase 5269						1	
3816 9462 0	3814 3061 0	Climb-up Staircase 5269						1	
3680 2963 0	3786 2824 0	Transport Brother Tranquility 550						2	
									
# Harmony Island									
3786 2824 0	3680 2963 0	Transport Brother Tranquility 550						2	
3794 2844 0	3785 9254 0	Climb-down Statue 22355							
3785 9254 0	3796 2843 0	Climb Ladder 22371						2	
3804 2844 0	3806 2844 0	Open Door 22119						1	
3806 2844 0	3804 2844 0	Open Door 22119						1	
3816 2847 0	3817 2847 0	Open Door 22007						1	
3817 2847 0	3816 2847 0	Open Door 22007						1	
3818 2853 1	3818 2851 0	Climb-down Ladder 22122						2	
3818 2851 0	3818 2853 1	Climb-up Ladder 22121						2	
3816 2841 0	3817 2841 0	Open Door 22007							
3817 2841 0	3816 2841 0	Open Door 22007							
3787 2821 0	3787 2822 0	Open Large door 22437							
3787 2822 0	3787 2821 0	Open Large door 22437							
3786 2821 0	3786 2822 0	Open Large door 22435							
3786 2822 0	3786 2821 0	Open Large door 22435							
3784 2825 0	3784 2825 1	Climb-up Ladder 22432						2	
3784 2825 1	3784 2825 0	Climb-down Ladder 22433						2	
3784 2825 1	3784 2825 2	Climb-up Ladder 22433						2	
3784 2825 2	3784 2825 1	Climb-down Ladder 22434						2	
3788 2826 0	3788 9226 0	Climb-down Ladder 22173						2	
3788 9226 0	3788 2826 0	Climb-up Ladder 22172						2	
3829 3061 0	3829 9464 0	Climb-down Staircase 5270						1	
3829 9464 0	3829 3061 0	Climb-up Staircase 5269						1	
3830 3061 0	3829 9464 0	Climb-down Staircase 5270						1	
3830 9464 0	3829 3061 0	Climb-up Staircase 5269						1	
3828 3062 0	3829 9464 0	Climb-down Staircase 5270						1	
3828 9463 0	3829 3061 0	Climb-up Staircase 5269						1	
3828 3063 0	3829 9464 0	Climb-down Staircase 5270						1	
3831 9463 0	3829 3061 0	Climb-up Staircase 5269						1	
3829 3064 0	3829 9464 0	Climb-down Staircase 5270						1	
3828 9462 0	3829 3061 0	Climb-up Staircase 5269						1	
3830 3064 0	3829 9464 0	Climb-down Staircase 5270						1	
3829 9461 0	3829 3061 0	Climb-up Staircase 5269						1	
3831 3062 0	3829 9464 0	Climb-down Staircase 5270						1	
3830 9461 0	3829 3061 0	Climb-up Staircase 5269						1	
3831 3063 0	3829 9464 0	Climb-down Staircase 5270						1	
3831 9462 0	3829 3061 0	Climb-up Staircase 5269						1	
									
# Mort'ton									
3495 3465 0	3477 9845 0	Open Trapdoor 5055							
3477 9845 0	3495 3465 0	Climb-up Ladder 5054						2	
3495 3464 0	3477 9845 0	Open Trapdoor 5055							
3478 9846 0	3495 3465 0	Climb-up Ladder 5054						2	
3476 9846 0	3495 3465 0	Climb-up Ladder 5054						2	
3477 9847 0	3495 3465 0	Climb-up Ladder 5054						2	
3502 3432 0	3502 3425 0	Cross-bridge Tree 5003							
3502 3425 0	3502 3432 0	Cross-bridge Tree 5003							
3503 3431 0	3502 3425 0	Cross-bridge Tree 5003							
3501 3426 0	3502 3432 0	Cross-bridge Tree 5003							
									
# Burgh de Rott									
3484 3244 0	3484 3243 0	Open Gate 12817							
3484 3243 0	3484 3244 0	Open Gate 12817							
3485 3244 0	3485 3243 0	Open Gate 12816							
3485 3243 0	3485 3244 0	Open Gate 12816							
3513 3237 0	3513 3239 2	Climb-up Ladder 12780						2	
3513 3239 2	3513 3237 0	Climb-down Ladder 12781						2	
3474 3221 0	3473 3221 0	Jump-over Low fence 12776							
3473 3221 0	3475 3221 0	Jump-over Low fence 12776							
									
# Haunted Mine									
3446 3236 0	3444 3236 0	Climb-over Mine cart 4918							
3444 3236 0	3446 3236 0	Climb-over Mine cart 4918							
3441 3232 0	3436 9637 0	Crawl-down Cart tunnel 4913							
3436 9637 0	3441 3232 0	Crawl-through Cart tunnel 4920							
3435 9635 0	2800 4429 0	Crawl-through Cart tunnel 29332							
2800 4429 0	3435 9635 0	Crawl-through Cart tunnel 29333							
2758 4454 0	2691 4437 0	Walk-up Stairs 4973							
2712 4593 0	2691 4437 0	Walk-up Stairs 4972							
2712 4592 0	2691 4437 0	Walk-up Stairs 4972							
2730 4563 0	2750 4437 0	Walk-up Stairs 4972							
2730 4562 0	2750 4437 0	Walk-up Stairs 4972							
2691 4437 0	2712 4593 0	Walk-down Stairs 4971		GLOWING_FUNGUS=0					
2691 4438 0	2712 4593 0	Walk-down Stairs 4971		GLOWING_FUNGUS=0					
2750 4437 0	2730 4563 0	Walk-down Stairs 4971		GLOWING_FUNGUS=0					
2750 4438 0	2730 4563 0	Walk-down Stairs 4971		GLOWING_FUNGUS=0					
2750 4436 0	2730 4563 0	Walk-down Stairs 4971		GLOWING_FUNGUS=0					
2807 4493 0	2725 4452 0	Go-down Lift 4940							
2725 4452 0	2807 4493 0	Go-up Lift 4942							
2724 4452 0	2807 4493 0	Go-up Lift 4942							
2723 4452 0	2807 4493 0	Go-up Lift 4942							
2722 4452 0	2807 4493 0	Go-up Lift 4942							
2797 4529 0	2733 4529 0	Climb-up Ladder 4968						2	
2733 4529 0	2797 4529 0	Climb-down Ladder 4967						2	
2796 4528 0	2732 4528 0	Climb-up Ladder 4968						2	
2732 4528 0	2796 4528 0	Climb-down Ladder 4967						2	
2796 4530 0	2732 4530 0	Climb-up Ladder 4968						2	
2731 4529 0	2795 4529 0	Climb-down Ladder 4967						2	
2795 4529 0	2731 4529 0	Climb-up Ladder 4968						2	
2732 4530 0	2796 4530 0	Climb-down Ladder 4967						2	
2733 4534 0	2797 4598 0	Climb-up Ladder 4970						2	
2797 4598 0	2733 4534 0	Climb-down Ladder 4969						2	
2732 4535 0	2796 4599 0	Climb-up Ladder 4970						2	
2796 4599 0	2732 4535 0	Climb-down Ladder 4969						2	
2733 4536 0	2797 4600 0	Climb-up Ladder 4970						2	
2797 4600 0	2733 4536 0	Climb-down Ladder 4969						2	
2734 4535 0	2798 4599 0	Climb-up Ladder 4970						2	
2798 4599 0	2734 4535 0	Climb-down Ladder 4969						2	
2710 4539 0	2774 4539 0	Climb-down Ladder 4967						2	
2774 4539 0	2710 4539 0	Climb-up Ladder 4968						2	
2711 4540 0	2775 4540 0	Climb-down Ladder 4967						2	
2775 4540 0	2711 4540 0	Climb-up Ladder 4968						2	
2709 4540 0	2773 4540 0	Climb-down Ladder 4967						2	
2773 4540 0	2709 4540 0	Climb-up Ladder 4968						2	
2710 4541 0	2774 4541 0	Climb-down Ladder 4967						2	
2774 4541 0	2710 4541 0	Climb-up Ladder 4968						2	
2760 4496 0	2696 4496 0	Climb-up Ladder 4968						2	
2696 4496 0	2760 4496 0	Climb-down Ladder 4967						2	
2761 4497 0	2697 4497 0	Climb-up Ladder 4968						2	
